Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,4,0.1,63.441
CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,7,0,109.4272
CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,5,0.2,1.21344
CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,10,0.2,2.376
CA-2016-167010,05/04/2016,10/04/2016,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,4,0,8.3976
CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2,0.1,4.58784
CA-2016-100888,06/04/2016,10/04/2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,4,0.2,7.67232
CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,42.048,2,0,8.4096
CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,8,0,1.9296
CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,3,0.1,1.43424
CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,9,0,1.38
CA-2016-166492,07/04/2016,10/04/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.2,4.1472
CA-2016-166492,07/04/2016,10/04/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,6,0.2,3.6128
CA-2016-140025,07/04/2016,11/04/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,10,0,92.6496
CA-2016-130554,07/04/2016,09/04/2016,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,5,0.2,1.87776
CA-2016-140025,07/04/2016,11/04/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,10,0,76.7904
CA-2016-101000,09/04/2016,14/04/2016,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,1,0.2,59.2224
CA-2016-116512,09/04/2016,14/04/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,9,0.1,3.2292
CA-2016-142027,09/04/2016,14/04/2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,1,0.2,59.18592
CA-2016-134201,10/04/2016,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,8,0.1,2.6406
CA-2016-134201,10/04/2016,16/04/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,9,0.1,25.5672
CA-2016-168767,10/04/2016,15/04/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832,9,0,2.5664
CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,1,0.1,73.188
CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,2,0.2,3.5184
CA-2016-111164,11/04/2016,15/04/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,1,0.2,13.6224
US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,10,0.1,115.19424
CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,2,0,10.9056
CA-2016-125563,11/04/2016,17/04/2016,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa,Florida,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,10,0.1,12.1248
US-2016-136987,11/04/2016,14/04/2016,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,8,0.2,8.4416
CA-2016-133452,13/04/2016,19/04/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,5,0.2,113.73312
US-2016-168704,13/04/2016,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,7,0.1,43.19568
CA-2016-100216,13/04/2016,14/04/2016,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,2,0.1,9.86688
CA-2016-100216,13/04/2016,14/04/2016,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,8,0.1,5.59872
CA-2016-106257,13/04/2016,17/04/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,6,0.2,76.7872
US-2016-168704,13/04/2016,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,8,0.2,33.81952
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,1,0.2,6.0288
CA-2016-149678,13/04/2016,15/04/2016,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0,2.576
US-2016-168704,13/04/2016,17/04/2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,7,0.2,97.5968
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,8,0.2,12.1344
CA-2016-133837,13/04/2016,18/04/2016,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,3,0,2.1488
CA-2016-106257,13/04/2016,17/04/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,5,0,48.3136
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,1,0,51.7152
CA-2016-133452,13/04/2016,19/04/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,7,0,39.992
CA-2016-120551,13/04/2016,20/04/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,5,0,3.486
CA-2016-116841,14/04/2016,18/04/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,8,0,7.0416
CA-2016-142734,16/04/2016,21/04/2016,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,8,0.1,22.99752
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872,9,0.1,1.41696
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.782,7,0.1,21.38076
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1,0.1,0.26064
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,3,0.2,8.8752
CA-2016-106215,16/04/2016,21/04/2016,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.576,8,0,2.5152
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,3,0.2,83.7216
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,8,0,239.372
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0,1.828
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,5,0.2,7.23456
CA-2016-146675,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.1,259.19424
CA-2016-146675,16/04/2016,20/04/2016,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,Central,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,43.56,5,0.2,6.9696
CA-2016-161263,16/04/2016,21/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,East,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,8,0.2,1.66656
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,10,0,113.928
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,4,0,19.92
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,4,0,12.4592
CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,3,0.1,1.0008
CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,7,0.2,51.7392
CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,3,0.2,125.4336
CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0.1,1.9278
CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,10,0.2,1.9136
CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0.2,231.624
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,5,0,0.2952
CA-2016-142601,18/04/2016,20/04/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,6,0.1,11.1528
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,8,0,8.2848
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,10,0.1,17.63424
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,6,0,11.3372
CA-2016-142601,18/04/2016,20/04/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,1,0.2,151.5472
CA-2016-115742,18/04/2016,22/04/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,Central,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,8,0.1,6.8796
CA-2016-115742,18/04/2016,22/04/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,Central,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,8,0.1,13.5324
CA-2016-115742,18/04/2016,22/04/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,9,0,1.232
US-2016-113593,18/04/2016,20/04/2016,First Class,NC-18415,Nathan Cano,Consumer,United States,Santa Maria,California,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,9,0.1,20.7792
CA-2016-115742,18/04/2016,22/04/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,2,0.2,14.3984
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,2,0.2,2.48832
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,11.89632
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,1,0,0.8624
CA-2016-102722,18/04/2016,19/04/2016,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,4,0.1,19.17
US-2016-134271,18/04/2016,23/04/2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,4,0,4.386
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,9,0.2,39.16288
US-2016-163433,18/04/2016,22/04/2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,9,0.1,1.41696
US-2016-155369,19/04/2016,25/04/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,9,0.2,3.13088
US-2016-155369,19/04/2016,25/04/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,10,0.1,55.87056
CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,7,0.1,107.1684
CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,2,0,57.594
