Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1901,US-2015-106334,27/12/2015,02/01/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,6,0.2,36.8448
1902,CA-2015-162866,27/12/2015,31/12/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,2,0.1,5.93136
1903,CA-2015-162866,27/12/2015,31/12/2015,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016,5,0,6.0032
1904,CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,7,0.1,1.4148
1905,US-2015-159611,27/12/2015,01/01/2016,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,7,0.2,18.9056
1906,US-2015-159611,27/12/2015,01/01/2016,Second Class,KB-16315,Karl Braun,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,5,0,36.4704
1907,CA-2015-141313,28/12/2015,01/01/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,9,0.2,277.9488
1908,CA-2015-164259,28/12/2015,30/12/2015,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.1,17.84448
1909,CA-2015-141313,28/12/2015,01/01/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,3,0,28.352
1910,CA-2015-141313,28/12/2015,01/01/2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,4,0,140.85
1911,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,5,0,17.76
1912,CA-2015-102330,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,6,0,63.9936
1913,CA-2015-152345,29/12/2015,03/01/2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,3,0.1,5.9922
1914,CA-2015-165477,29/12/2015,31/12/2015,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,2,0,9.672
1915,CA-2015-152345,29/12/2015,03/01/2016,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.2,3.83616
1916,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,5,0,14.112
1917,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,4,0.1,49.4586
1918,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0,38.3952
1919,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,8,0.1,2.58336
1920,CA-2015-118276,29/12/2015,02/01/2016,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,10,0.1,1.57248
1921,CA-2015-106803,29/12/2015,02/01/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,4,0.2,3.9296
1922,CA-2015-106803,29/12/2015,02/01/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,2,0,23.96
1923,CA-2015-126802,29/12/2015,05/01/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,2,0,7.7952
1924,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,1,0,153.5904
1925,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,24.9,4,0.2,3.984
1926,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,10,0.2,3.3792
1927,US-2015-169789,30/12/2015,04/01/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.985,9,0.1,99.3573
1928,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,7,0.1,2.33712
1929,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,10,0.1,39.16512
1930,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,7,0.2,52.60416
1931,US-2015-115189,30/12/2015,03/01/2016,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,7,0.2,40.31424
1932,US-2015-115189,30/12/2015,03/01/2016,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,8,0.2,83.80224
1933,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,1,0.1,0.41148
1934,CA-2015-104738,30/12/2015,01/01/2016,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,10,0.2,7.67744
1935,CA-2015-130960,30/12/2015,04/01/2016,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,10,0.1,1.7712
1936,CA-2015-131800,30/12/2015,04/01/2016,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,8,0.1,22.1292
1937,CA-2015-131800,30/12/2015,04/01/2016,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,4,0,7.0896
1938,CA-2015-138072,30/12/2015,03/01/2016,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968,4,0,5.5936
1939,CA-2015-166730,30/12/2015,01/01/2016,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,4,0,7.8256
1940,CA-2015-111150,31/12/2015,04/01/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,6,0.1,8.5554
1941,CA-2015-127383,31/12/2015,05/01/2016,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,7,0,9.9136
1942,US-2015-133949,31/12/2015,31/12/2015,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,6,0,95.1888
1943,US-2015-143231,31/12/2015,03/01/2016,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,1,0,12.64
1944,US-2015-143231,31/12/2015,03/01/2016,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,8,0.2,18.2352
1945,CA-2015-157644,31/12/2015,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,10,0.1,3.402
1946,CA-2015-111150,31/12/2015,04/01/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0,5.936
1947,CA-2015-157644,31/12/2015,01/01/2016,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,6,0.2,5.5632
1948,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,6,0.2,31.3024
1949,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,5,0.2,2.3904
1950,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,6,0,337.56
1951,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,9,0.2,54.7136
1952,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,10,0.1,109.0584
1953,CA-2015-150245,31/12/2015,04/01/2016,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,9,0.2,251.75808
1954,CA-2016-104514,02/01/2016,04/01/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,10,0.2,13.6832
1955,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,8,0.2,3.7888
1956,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,10,0.2,10.07712
1957,CA-2016-104514,02/01/2016,04/01/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,9.84,9,0.1,1.7712
1958,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,10,0,237.6
1959,CA-2016-104514,02/01/2016,04/01/2016,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20.04,8,0.1,3.6072
1960,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,8,0.1,81.441
1961,CA-2016-146262,02/01/2016,09/01/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,1,0,17.9168
1962,CA-2016-141243,03/01/2016,08/01/2016,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,10,0.2,63.744
1963,CA-2016-121097,03/01/2016,08/01/2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,5,0,2.0736
1964,CA-2016-141243,03/01/2016,08/01/2016,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,4,0,270.47952
1965,CA-2016-141243,03/01/2016,08/01/2016,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.056,2,0.1,1.27008
1966,CA-2016-104241,04/01/2016,09/01/2016,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,8,0,38.444
1967,CA-2016-149811,04/01/2016,10/01/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0.2,5.1744
1968,CA-2016-149811,04/01/2016,10/01/2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,4,0.1,7.182
1969,CA-2016-154970,05/01/2016,10/01/2016,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,7,0.2,9.85344
1970,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,10,0.1,2.37024
1971,CA-2016-158701,05/01/2016,10/01/2016,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,9,0.2,8.9856
1972,CA-2016-158701,05/01/2016,10/01/2016,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,2,0,17.472
1973,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,3,0,3.496
1974,CA-2016-108588,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,4,0,11.904
1975,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,10,0.2,0.31008
1976,CA-2016-149636,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,1,0.1,5.328
1977,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,7,0.1,9.279
1978,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,2,0.1,29.4192
1979,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,5,0,21.264
1980,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,1,0.2,6.8416
1981,US-2016-157154,10/01/2016,15/01/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,3,0.1,183.25872
1982,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,0.2,1.65888
1983,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,1,0.1,4.74768
1984,CA-2016-156755,12/01/2016,18/01/2016,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,7,0,93.036
1985,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,5,0.2,37.63008
1986,CA-2016-128608,12/01/2016,17/01/2016,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,1,0.1,1.86912
1987,CA-2016-137526,13/01/2016,17/01/2016,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,6,0.1,13.968
